brand,price,ratingCount,avg_rating
Biba Orange & Gold-Toned Unstitched Dress Material,2299,0,0
Biba Women Pink & Off White Printed Unstitched Dress Material,3999,0,0
Biba Women Beige & Teal Blue Printed Top with Dhoti Pants & Ethnic Jacket,5995,30,3.8
Biba Pink & White Unstitched Dress Material,3999,0,0
Biba Women Rust Orange & Off-White Solid Top with Cullotes,2999,49,4.204081633
Biba Off White & Black Printed Pure Cotton Unstitched Dress Material,3599,0,0
Biba Pink Embellished Unstitched Dress Material,3799,0,0
Biba Blue & Grey Embroidered Pure Cotton Unstitched Dress Material,3999,0,0
Biba Blue & Red Embroidered Unstitched Dress Material,4599,2,3.5
Biba Yellow & Brown Printed Unstitched Dress Material,1499,0,0
Biba Yellow & Gold-Toned Embroidered Pure Silk Unstitched Dress Material,3599,0,0
Biba Cream-Coloured & Maroon Embroidered Linen Unstitched Dress Material,3999,0,0
Biba Women Beige & Orange Embroidered Unstitched Dress Material,3499,0,0
Biba Women Pink & Gold-Toned Unstitched Dress Material,1999,0,0
Biba Women Blue & Peach Coloured Printed Unstitched Dress Material,1499,0,0
Biba Women Mustard Yellow & Pink Floral Printed Pure Cotton Straight Kurta,1999,5,4.6
Biba Pink Solid Crinkled Tasselled Cotton Dupatta,699,42,4.214285714
Biba Green Printed Unstitched Dress Material,2999,5,5
Biba Maroon & Blue Dyed Crinkled Cotton Dupatta,699,91,4.307692308
Biba Yellow & White Printed Pure Cotton Unstitched Dress Material,2999,0,0
Biba Grey & White Printed Unstitched Dress Material,2999,0,0
Biba Women Mustard Yellow & Golden Ethnic Motifs Printed Kurta with Palazzos & Dupatta,3999,52,4.326923077
Biba White & Grey Embroidered Pure Cotton Unstitched Dress Material,3999,0,0
Biba Women Green Ethnic Motifs Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta,4995,61,4.295081967
Biba Navy Blue & White Printed Pure Cotton Unstitched Dress Material,3599,0,0
Biba Off White & Green Printed Pure Cotton Unstitched Dress Material,2599,0,0
Biba Women Peach-Coloured Ethnic Motifs Printed Pure Cotton Kurta with Palazzos & With Dupatta,2999,0,0
Biba Women Turquoise Blue Floral Embroidered & Checked Unstitched Dress Material,2999,0,0
Biba Girls White & Golden Geometric Print Ready to Wear Lehenga & Blouse With Dupatta,3999,7,4.285714286
Biba Red & White Printed Unstitched Dress Material,1799,0,0
Biba Women Blue Ethnic Motifs Printed Pure Cotton Kurta with Palazzos & Dupatta,3999,27,4.666666667
Biba Red & Beige Geometric Printed Kurti,1599,0,0
Biba Women Black Floral Printed Panelled Pure Cotton Kurta with Palazzos & With Dupatta,5995,87,4.586206897
Biba Women Black Solid High-Low Tunic,1599,20,3.95
Biba Women Teal Green Floral Printed Kurta with Salwar,2799,28,4.285714286
Biba Women Pink & White Printed Unstitched Dress Material,3999,0,0
Biba Green & Gold-Toned Unstitched Dress Material,4999,0,0
Biba Off White & Pink Pure Cotton Unstitched Dress Material,3299,0,0
Biba Red & Beige Unstitched Dress Material,2299,0,0
Biba Women Turquoise Blue & Green Floral Embroidered Unstitched Dress Material,2999,0,0
Biba Pink & Gold-Toned Embroidered Unstitched Dress Material,5299,0,0
Biba Women Yellow Printed Regular Kurta with Palazzos & With Dupatta,4995,45,4.222222222
Biba Blue & Pink Unstitched Dress Material,5999,0,0
Biba Pink & Yellow Pure Silk Unstitched Dress Material,5599,0,0
Biba Off White & Blue Pure Cotton Printed Unstitched Dress Material,3299,0,0
Biba Women Navy Blue & White Ethnic Motifs Printed Indigo Kurta with Dupatta,1799,0,0
Biba Green & White Printed Pure Cotton Unstitched Dress Material,3599,0,0
Biba Women Beige & White Screen Printed Pure Cotton Unstitched Dress Material,1799,0,0
Biba Peach-Coloured Embroidered Pure Silk Unstitched Dress Material,3599,0,0
Biba Off White Embroidered Unstitched Dress Material,3999,0,0
Biba Women Off White Embroidered Unstitched Dress Material,3999,0,0
Biba Women Coral Smart Slim Fit Trousers,1499,0,0
Biba Mauve & Olive Green Embroidered Art Silk Unstitched Dress Material,4599,0,0
Biba Women Grey & Beige Floral Woven Design Unstitched Dress Material,4999,0,0
Biba Women Navy Blue Slim Fit Solid Cropped Regular Trousers,899,5,4.2
Biba Girls White Ethnic Palazzos,899,0,0
Biba Women Green Floral Embroidered Unstitched Dress Material,4599,0,0
Biba Blue & Gold-Toned Embroidered Unstitched Dress Material,4599,0,0
Biba Women Orange & Golden Ethnic Motifs Printed Kurta with Trousers & Dupatta,3599,9,4.222222222
Biba Coral & White Ethnic Motifs Printed Pure Cotton Pleated Kurti,1999,14,4.357142857
Biba Women Red & White Floral Printed Pure Cotton Kurta with Salwar,2799,15,3.866666667
Biba Women Assorted Geometric Printed Kurta,1299,59,4.237288136
Biba Girls Yellow & Blue Embroidered Beads and Stones Ready to Wear Lehenga & Blouse With Dupatta,3999,0,0
Biba Women Beige & Golden Printed Wide Leg Layered Palazzos,2599,26,4.423076923
Biba Women Black Regular Sequinned Kurta with Palazzos & With Dupatta,8995,23,4.565217391
Biba Women Off White & Brown Pure Cotton Striped Kurta,1599,67,4.223880597
Biba Women Yellow Ethnic Motifs Printed Anarkali Kurta,3299,0,0
Biba Women Teal Blue & Golden Printed Pure Cotton Kurta with Trousers & Dupatta,3999,17,4.823529412
Biba Women White Schiffli Embroidered Pure Cotton Top with Shrug,2599,19,3.789473684
Biba Women Red Floral Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta,2999,47,4.276595745
Biba Women Sea Green & White Embroidered A-Line Kurta,2999,147,3.972789116
Biba Beige Embroidered Detail Kurti,1799,6,4.333333333
Biba Women Blue & Grey Checked Pure Cotton Top with Ethnic Jacket,2599,20,4.75
BIBA Blue High-Low Top,999,12,3.166666667
Biba Women Blue Kurta With Dhoti Pants & Net Dupatta,4995,0,0
Biba Women Blue Ethnic Motifs Printed Pure Cotton Kurta with Trousers & Dupatta,3599,23,4.217391304
Biba Women Red Ethnic Printed Anarkali Kurta with Churidar & Dupatta,5995,9,2.444444444
Biba Women Off-White & Charcoal Grey Embroidered Tunic with Dhoti Pants,3599,49,4.428571429
Biba Women Mustard & Golden Floral Embroidered Jacket,6950,0,0
Biba Women Navy Blue & Coral Red Solid Top with Skirt,10950,3,3.666666667
Biba Women Pink & Golden Ethnic Yoke Design  Kurti with Palazzos & Dupatta,6500,32,3.34375
Biba Women Burgundy Printed Shirt Collar Kurta,1799,0,0
Biba Women White Straight Fit Trousers,999,0,0
Biba Women White Printed Boxy Crop Top,899,6,4.166666667
Biba Women Red Ethnic Motifs Printed Kurta with Salwar,2599,10,4.5
Biba Women Off-White & Charcoal Grey Striped Straight Kurta,999,72,3.402777778
Biba Women Orange Ethnic Motifs Embroidered Thread Work Kurta with Palazzos & With Dupatta,3999,9,2.555555556
Biba Women Peach-Coloured Trousers,999,0,0
Biba Women Yellow Floral Printed Pleated Thread Work Kurti with Sharara & With Dupatta,6995,0,0
Biba Women Black & Grey Ethnic Printed Regular Kurta with Palazzos & Dupatta,4299,6,4.166666667
Biba Women White Embroidered Pure Cotton Kurta with Churidar & With Dupatta,3799,8,3.875
Biba Women Blue & White Embroidered Kurta with Churidar & Dupatta,8995,140,3.95
Biba Women Cream-Coloured & Blue Printed Straight Kurti,1299,142,4.373239437
Biba Women Black Floral Printed Pure Cotton Kurta with Palazzos,3599,0,0
Biba Turquoise Blue Print Mandarin Collar Top,1199,6,4.166666667
Biba Women Teal Blue & Beige Empire Sequinned Pure Cotton Kurta with Palazzos & Dupatta,3799,0,0
Biba Women Maroon & White Thread Work Ethnic Tailored Jacket,2599,8,4.75
Biba Women Yellow & Pink Floral Print Maxi Flared Skirt,3599,0,0
Biba Women Red Ethnic Motifs Printed Kurta,1799,0,0
Biba Women Beige Slim Fit Cigarette Trousers,1499,0,0
Biba Women Green Floral Printed Regular Kurta with Palazzos & With Dupatta,5995,32,4.5625
Biba Women Red Floral Printed Pleated Pure Cotton Kurta Set,3599,11,4.454545455
Biba Women Coral Red Yoke Design Pleated Straight Kurta,1599,23,4.565217391
Biba Women Peach-Coloured Floral Printed Pure Cotton Kurta With Palazzo Set,2799,0,0
URBANIC Women Brown Solid Single-Breasted Casual Blazer,2690,11,4.454545455
URBANIC Women Black Jeans,1790,172,4.244186047
URBANIC Women Beige & White Solid Open-Front With Tie-Up Closure Casual Blazer,1690,8,3.875
URBANIC Women Purple Solid Wrap Classic Crop Back Tie up Blazer,1490,0,0
URBANIC Women Olive Solid Single Breasted Classic Blazers,2190,0,0
URBANIC Women Black Solid Blazers,2090,5,3.8
URBANIC Women Grey Solid Drop-Shoulder Sleeves Front-Open Blazer,2090,0,0
URBANIC Women White Geometric Crop Tailored Jacket with Embroidered,2590,7,4.714285714
URBANIC Women Brown Pocket Wide Leg Jeans,1490,29,3.931034483
URBANIC White Top,490,29,4.517241379
URBANIC Women Black Trousers,2490,0,0
URBANIC Women Black Solid Double-Breasted Button Vest Blazer,2690,0,0
URBANIC Women Black Printed A-Line Midi Skirts,1190,0,0
URBANIC Women Green Solid Double Breasted Regular Fit Blazers,2590,0,0
URBANIC Blue & White Solid Pleated Playsuit with Lace Inserts,1290,11,4.454545455
URBANIC Women Brown Solid  Blazers,2790,0,0
URBANIC Women Grey & Blue Animal Printed Longline Shrug,1290,11,4.818181818
URBANIC Women White Solid Patchwork Knee Length A-Line Skirts,1890,0,0
URBANIC Women Multicoloured Printed Single-Breasted Casual Blazer,3490,0,0
URBANIC Women Blue Straight Fit High-Rise Jeans,2090,50,3.06
URBANIC Women Green Checked Button Vest Blazers,1490,0,0
URBANIC Women Plus Size Black Solid Waistcoat,1690,10,3.5
URBANIC Women Grey & White Colourblocked Pullover,2290,0,0
URBANIC Women White & Blue Printed Crop Top With Flared Trousers,1690,0,0
URBANIC Women Red Relaxed Fit Jeans,1990,0,0
URBANIC Women Blue Highly Distressed Heavy Fade Jeans,1490,3,1
URBANIC Women Black Relaxed Fit Mildly Distressed Jeans,1490,0,0
URBANIC Women Blue High-Rise Belted  Jeans,1990,60,4.533333333
URBANIC Women White Solid Double-Breasted Blazer with Belt,2090,55,3.4
URBANIC Women Grey Solid Co-ords,1590,0,0
URBANIC Black Solid Basic Jumpsuit with Lace Inserts,1390,0,0
URBANIC Women Blue Solid A-Line Mini Skirt,1790,0,0
URBANIC Women Green Solid Sheer Tailored Jacket,1990,7,3.714285714
URBANIC Women Navy Blue & Charcoal Grey Cotton Colourblocked Denim Jacket,1990,13,4.230769231
URBANIC Mustard Yellow & Black Disty Print Floral Print Smocked Co-ord Dress,2390,12,4.333333333
URBANIC Women Pink Relaxed Fit Highly Distressed Jeans,1290,6,3.833333333
URBANIC Women Navy Blue & Brown Cotton Conversational Print Denim Jacket,2290,0,0
URBANIC Women White & Brown Printed Co-Ords,2190,0,0
URBANIC Women Green Relaxed Fit Jeans,1490,8,4.5
URBANIC Black & Gold-Toned Jumpsuit,1990,0,0
URBANIC Women Navy Blue Wide Leg Mildly Distressed Light Fade Jeans,1890,10,4.5
URBANIC Women Blue & White Printed Crop Top With Skirt,1590,0,0
URBANIC Women Black White Crop Chess Checked Bomber Jacket,1190,0,0
URBANIC Women Cream-Coloured Playsuit with Ruffles Detail,2390,0,0
URBANIC Women Blue Pure Cotton Straight Fit Embellished Stretchable Jeans,1690,42,3.857142857
URBANIC Coffee Brown & White Printed Basic Jumpsuit,1990,0,0
URBANIC Women Grey Melange Solid Waist Tie-Up Basic Jumpsuit,1490,11,3.636363636
URBANIC Women Pink & Grey Colourblocked Two-Piece Outfits,2290,8,3.375
URBANIC Coffee Brown Solid Two-Piece Set,1690,4,2
URBANIC Women Black Solid Two-Piece Gym Suit with Cut Out Detail,1590,0,0
URBANIC Black Basic Jumpsuit,1990,0,0
URBANIC Women Brown Wide Leg Jeans,1490,12,4.083333333
URBANIC Women Blue Wide Leg High-Rise Heavy Fade Ombre Jeans,2190,13,4.769230769
URBANIC Women Brown & Black Animal Printed Flared Trousers,1990,6,4.5
URBANIC Women Grey Melange Clothing Set,2290,5,3.8
URBANIC Women Black Solid Cotton Mini Denim Skorts with Frayed Hem,1890,12,2.833333333
URBANIC Women Yellow Self Design Cardigan,1790,10,3.9
URBANIC Women Blue Trousers,1790,0,0
URBANIC Women Green Solid Pure Cotton Sweatshirt,1790,0,0
URBANIC Navy Blue & Brown Off-Shoulder Printed Basic Jumpsuit,1790,0,0
URBANIC Women Blue Heavy Fade Jeans,1590,0,0
URBANIC Women Khaki Ruched Crop Top With Skirt,990,0,0
URBANIC Women Black Solid Co-Ords,1690,0,0
URBANIC Women Blue Cotton Light Fade Colourblocked Jeans,2090,8,4.25
URBANIC Women Blue & White Cotton Printed Relaxed Fit High-Rise Non Stretchable Jeans,1990,20,4.3
URBANIC Women Purple Patchwork Skirt & Top Co-ords,1590,0,0
URBANIC Women Olive Green Cotton Solid Cropped Jeans,1890,14,4.5
URBANIC Women Pink & White Self-Striped Pullover,1390,12,4.25
URBANIC Women Black Denim Shorts,1490,2,5
URBANIC Women Black Solid Pure Cotton A-Line Skirts,1190,0,0
URBANIC Women Pink & Green Colourblocked Hooded Sweatshirt,1390,8,4.125
URBANIC Women Yellow Ribbed Co-Ords,1690,0,0
URBANIC Coral Orange Solid Two-Piece Set,1790,0,0
URBANIC Women Pink & Yellow Printed Co-Ords,2190,0,0
URBANIC Women Blue & Green Solid Ruffle Co-Ords,2690,0,0
URBANIC Women Blue Relaxed Fit Slash Knee Jeans,1890,0,0
URBANIC Women Blue Tie and Dye Printed High-Rise Trousers,990,6,2.666666667
URBANIC Women Brown Printed Trousers,1190,0,0
URBANIC Women Black Solid Co-Ord Set With Smocking Detail,1890,0,0
URBANIC Women Green Pleated Trousers,1590,0,0
URBANIC Women White & Coffee Brown Abstract Printed Flared Midi Skirt,1390,17,3.470588235
URBANIC Women Blue Cotton Straight Fit High-Rise Colourblocked Stretchable Jeans,2290,22,4.772727273
URBANIC Women Red Slim Fit High-Rise Sports Shorts,690,0,0
URBANIC Women Blue Cotton Low Distress Jeans with Detachable Chain,2290,9,4.666666667
URBANIC Women Blue Raw Hem A-Line Denim Skirt,1790,0,0
URBANIC Black Solid Mini Co-ordinate Sets,1590,14,4.357142857
URBANIC Women Green Relaxed Fit Highly Distressed Jeans,1590,0,0
URBANIC Women Navy Blue & White Striped Cropped Trousers,990,0,0
URBANIC Women Grey Ripped Longline Pullover Sweater,1590,0,0
URBANIC Women Orange Relaxed Fit Jeans,1390,0,0
URBANIC Women Yellow & White Pullover,1290,0,0
URBANIC Women Black Solid Simplicity Skirt With Top,1390,0,0
URBANIC Women Blue Mildly Distressed Jeans,1390,0,0
URBANIC Women Green & White Dyed Co-ord Set,1290,8,4.75
URBANIC Women Green T-shirt with Shorts,2190,5,4.6
URBANIC Women Beige & Blue Pullover Sweater with Ditsy Floral Sleeves,1290,14,4.714285714
URBANIC Women Brown Solid Tie-Up Plyasuit,1590,6,2.666666667
URBANIC Lavender Solid Halter Neck Top with Ruched Maxi Skirt,1990,10,4.1
URBANIC Women Beige Solid Cotton Hooded Co-Ords Set,1290,8,3.625
URBANIC Pink Ribbed Knitted Crop Top,490,0,0
URBANIC Women Grey Melange High-Rise Shorts,990,6,4
URBANIC Women Pink Solid Crop Top & Trousers,2190,0,0
URBANIC Women Black Checked Trousers,990,0,0
URBANIC Women Blue & Pink Ombre Bohemian Kaftan Top,990,8,3.5
URBANIC Grey Basic Jumpsuit,990,0,0
URBANIC Women Charcoal Printed Sweatshirt,1290,0,0
URBANIC Women Blue Low Distress Printed Jeans,2390,6,4.166666667
URBANIC Women Orange & Grey Geometric Printed Top with Trousers,1590,25,3.84
URBANIC Black & White Printed Basic Jumpsuit,1090,53,3.641509434
URBANIC Rust Red Solid Co-ord Set,2290,16,3.25
URBANIC Women Black Tailored Jacket,1890,8,4.25
URBANIC Women Pink Solid T-shirt with Shorts,1290,18,4.444444444
URBANIC Women Blue & White Dyed Extra Relaxed Fit Longline Sherpa Tailored Jacket,2490,7,3.571428571
URBANIC Women Grey Self Design Twisted Styled Back Pullover,990,9,4.666666667
URBANIC Black & White Printed Ruffle Detail Flared Mini Skirt,1290,0,0
URBANIC Navy Blue Pure Cotton Solid Basic Jumpsuit,1590,14,2.857142857
URBANIC Women Olive Green Cotton Solid Culotte Jumpsuit,1490,21,3.380952381
URBANIC Women Black Solid Cropped Basic Jumpsuit with Tie-Up Detail,990,12,3.916666667
URBANIC Women Green Wide Leg Trousers,1990,0,0
URBANIC Women White Relaxed Fit Highly Distressed Jeans,1490,0,0
URBANIC Black Basic Jumpsuit,1490,0,0
URBANIC White Slim Fit Self Striped Playsuit,990,22,3.590909091
URBANIC Women Pink Solid T-shirt with Joggers,2090,17,4.117647059
URBANIC Lavender Cotton Solid Two-Piece Set,1490,21,4.380952381
URBANIC Women Orange Halter Neck Tie-Up Back Playsuit,890,17,3.411764706
URBANIC Women White & Blue Top with Skirt,1590,38,2.736842105
URBANIC Blue & White Printed Basic Jumpsuit,1490,27,3.962962963
URBANIC Multicoloured Printed Jumpsuit,1490,13,4.230769231
URBANIC Blue Solid Ruffled Jumpsuit with Belt,1690,0,0
URBANIC Women Navy Blue & White Striped Cotton Denim Mini A-Line Skirt,1690,0,0
URBANIC Black Embroidered Halter Neck Top,590,0,0
URBANIC Women Navy Blue Positioning Design Straight Leg Jeans,2190,0,0
URBANIC Women Black Ribbed Co-Ords,1690,0,0
URBANIC Women Black & Pink Printed Playsuit,1790,0,0
URBANIC Women Grey Melange & Black Printed Raw Hem Clothing Set,1390,28,4.535714286
URBANIC Women Navy Blue Cotton Skinny Fit Slash Knee Stretchable Jeans,1690,11,2.818181818
URBANIC Women Blue & White Striped Playsuit With Waist Tie-Ups,1790,5,3.4
URBANIC Blue & Pink Printed Two-Piece Set,1590,18,4.5
URBANIC Yellow Solid Slim-Fit Ruched Co-ordinate Set,1990,0,0
URBANIC Women Red Slash Knee Wide Leg Jeans,2190,5,5
URBANIC Women Brown Wide Leg Highly Distressed Jeans,1890,0,0
URBANIC Dusty Pink Cut-Out Styled Back Crop Top,1390,11,4.636363636
URBANIC Women Beige Buttoned Tailored Jacket,2390,0,0
URBANIC Women White & Yellow Floral Printed Mini A-Line Skirt,1990,6,4.833333333
URBANIC Women Navy Blue Simplicity Flare Leg Jeans,1890,6,4.166666667
URBANIC Grey Solid Co-ord Set,1990,14,3.428571429
URBANIC Women Blue High-Rise Stretchable Jeans,2190,0,0
URBANIC Blue Ribbed Layered Playsuit with Belt,1490,6,4.833333333
URBANIC Women Navy Blue & Pink Floral Print Slit Cropped Basic Jumpsuit,2290,20,3.9
URBANIC Women Blue Washed High-Rise Denim Hot Pants,2290,0,0
URBANIC Beige & Yellow Floral Print Shirt Style Top,1490,9,4
URBANIC Women Peach-Coloured Trousers,1590,0,0
URBANIC Women Khaki Trousers,1590,0,0
URBANIC Women Navy Blue Cotton Relaxed Fit Mildly Distressed Jeans,2190,0,0
URBANIC Women Blue Cotton Mildly Distressed Light Fade Cropped Jeans,1990,0,0
URBANIC Women Blue Light Fade Two Tone Straight Leg Jeans,1990,11,4.272727273
URBANIC Women Black Pure Cotton Slim Fit High-Rise Regular Shorts,2090,0,0
URBANIC White Striped Top,490,0,0
URBANIC Women Black Solid High-Rise Denim Shorts,1590,13,3.692307692
URBANIC Women Blue Straight Fit Stylized Stretchable Jeans,1790,0,0
URBANIC Red Floral Print Crop Top,790,0,0
URBANIC White & almost mauve Floral Print Styled Back Top,990,0,0
URBANIC Women Blue Conversational Printed A-Line Mini Skirt,1790,0,0
URBANIC Women White Cotton Wide Leg Denim Shorts,1290,7,3.142857143
URBANIC White & Black Dyed Off-Shoulder Sleep Basic Jumpsuit,1490,13,4.076923077
URBANIC Pink & Beige Floral Print Shirt Style Top,1490,14,4
